start_time,close,datetime,high,low,open,volume
1653019200000,2020.25,2022-05-20 04:00:00,2034.27,2011.57,2023.03,17883.9489
1653022800000,2027.69,2022-05-20 05:00:00,2028.2,2014.69,2020.25,10142.7621
1653026400000,2014.39,2022-05-20 06:00:00,2028.25,2001.1,2027.69,18273.4364
1653030000000,2025.55,2022-05-20 07:00:00,2032.55,2009.75,2014.38,20681.309
1653033600000,2027.93,2022-05-20 08:00:00,2037.9,2022.18,2025.59,15271.809
1653037200000,2038.6,2022-05-20 09:00:00,2044.44,2022.75,2027.93,13782.0868
1653040800000,2048.0,2022-05-20 10:00:00,2048.44,2035.19,2038.6,13800.6616
1653044400000,2054.51,2022-05-20 11:00:00,2064.0,2037.55,2047.99,26848.6631
1653048000000,2036.64,2022-05-20 12:00:00,2058.04,2018.25,2054.5,28975.3053
1653051600000,2044.38,2022-05-20 13:00:00,2053.11,2027.91,2036.63,41296.9212
1653055200000,1986.73,2022-05-20 14:00:00,2044.97,1980.78,2044.38,52701.2935
1653058800000,1960.99,2022-05-20 15:00:00,1986.73,1952.35,1986.73,57502.6604
1653062400000,1934.39,2022-05-20 16:00:00,1962.64,1923.0,1961.0,48758.7867
1653066000000,1938.49,2022-05-20 17:00:00,1943.95,1925.51,1934.39,31953.781
1653069600000,1940.5,2022-05-20 18:00:00,1947.0,1923.13,1938.48,23197.4367
1653073200000,1968.27,2022-05-20 19:00:00,1972.82,1936.21,1940.5,30440.4972
1653076800000,1960.37,2022-05-20 20:00:00,1975.17,1957.5,1968.26,15161.9963
1653080400000,1959.5,2022-05-20 21:00:00,1972.48,1958.8,1960.37,7642.3787
1653084000000,1953.37,2022-05-20 22:00:00,1970.95,1952.83,1959.5,11119.3541
1653087600000,1959.08,2022-05-20 23:00:00,1978.68,1953.37,1953.38,16955.6762
1653091200000,1963.41,2022-05-21 00:00:00,1973.95,1956.14,1959.08,14232.7649
1653094800000,1951.93,2022-05-21 01:00:00,1965.41,1937.36,1963.41,19711.081
1653098400000,1959.4,2022-05-21 02:00:00,1962.57,1944.29,1951.92,8416.9029
1653102000000,1967.75,2022-05-21 03:00:00,1969.95,1949.66,1959.39,9089.28
1653105600000,1965.17,2022-05-21 04:00:00,1969.43,1962.0,1967.74,6704.3441
1653109200000,1966.94,2022-05-21 05:00:00,1969.51,1961.23,1965.18,10879.6461
1653112800000,1972.08,2022-05-21 06:00:00,1974.1,1961.99,1966.94,9272.1019
1653116400000,1978.63,2022-05-21 07:00:00,1986.57,1965.21,1972.08,12482.2416
1653120000000,1978.79,2022-05-21 08:00:00,1988.48,1976.85,1978.63,9136.2071
1653123600000,1973.41,2022-05-21 09:00:00,1979.49,1966.97,1978.78,7427.7638
1653127200000,1970.84,2022-05-21 10:00:00,1978.79,1965.77,1973.41,8310.4719
1653130800000,1970.46,2022-05-21 11:00:00,1972.8,1956.58,1970.85,8887.3141
1653134400000,1970.29,2022-05-21 12:00:00,1975.76,1961.8,1970.47,8088.048
1653138000000,1969.37,2022-05-21 13:00:00,1977.0,1964.77,1970.3,6990.3691
1653141600000,1978.0,2022-05-21 14:00:00,1983.25,1959.18,1969.37,13851.9768
1653145200000,1980.38,2022-05-21 15:00:00,1985.46,1964.41,1977.99,19072.5124
1653148800000,1981.2,2022-05-21 16:00:00,1990.86,1976.89,1980.39,15200.7079
1653152400000,1976.19,2022-05-21 17:00:00,1986.1,1973.0,1981.2,11264.1629
1653156000000,1984.47,2022-05-21 18:00:00,1985.0,1976.18,1976.19,8430.7756
1653159600000,1981.4,2022-05-21 19:00:00,1989.19,1977.23,1984.46,6733.1429
1653163200000,1976.52,2022-05-21 20:00:00,1985.0,1972.81,1981.4,7655.8906
1653166800000,1968.26,2022-05-21 21:00:00,1978.71,1967.35,1976.52,5505.7579
1653170400000,1974.79,2022-05-21 22:00:00,1974.94,1965.82,1968.25,5305.9353
1653174000000,1975.07,2022-05-21 23:00:00,1981.44,1972.83,1974.79,6220.3644
1653177600000,1978.0,2022-05-22 00:00:00,1980.5,1971.94,1975.06,7426.777
1653181200000,1980.47,2022-05-22 01:00:00,1983.98,1978.0,1978.01,6197.6514
1653184800000,1975.54,2022-05-22 02:00:00,1980.86,1971.82,1980.47,7520.1896
1653188400000,1974.14,2022-05-22 03:00:00,1981.2,1972.19,1975.54,8405.1105
1653192000000,1966.56,2022-05-22 04:00:00,1975.29,1966.56,1974.14,7441.3781
1653195600000,1972.54,2022-05-22 05:00:00,1975.33,1966.33,1966.57,6826.2017
1653199200000,1974.87,2022-05-22 06:00:00,1976.04,1971.33,1972.53,5768.9247
1653202800000,1975.86,2022-05-22 07:00:00,1977.55,1970.49,1974.87,7122.3008
1653206400000,1984.12,2022-05-22 08:00:00,1985.81,1973.45,1975.86,10952.3325
1653210000000,2027.56,2022-05-22 09:00:00,2033.92,1984.11,1984.11,49416.0763
1653213600000,2028.28,2022-05-22 10:00:00,2037.8,2025.39,2027.55,22902.3275
1653217200000,2017.36,2022-05-22 11:00:00,2035.4,2011.78,2028.27,28508.715
1653220800000,2027.74,2022-05-22 12:00:00,2032.71,2017.31,2017.36,16990.3843
1653224400000,2022.28,2022-05-22 13:00:00,2028.0,2017.58,2027.73,10512.9575
1653228000000,2017.68,2022-05-22 14:00:00,2027.67,2015.35,2022.28,15619.0513
1653231600000,2004.58,2022-05-22 15:00:00,2019.14,1991.0,2017.69,27360.7383
1653235200000,2009.06,2022-05-22 16:00:00,2011.9,1992.57,2004.58,14953.2543
1653238800000,2007.03,2022-05-22 17:00:00,2022.8,2005.49,2009.05,19618.8979
1653242400000,2013.47,2022-05-22 18:00:00,2016.46,2002.31,2007.03,8490.1601
1653246000000,2007.41,2022-05-22 19:00:00,2017.51,2005.57,2013.47,6252.9215
1653249600000,2008.22,2022-05-22 20:00:00,2018.36,2006.51,2007.41,8404.199
1653253200000,2016.66,2022-05-22 21:00:00,2019.9,2006.26,2008.22,6366.3936
1653256800000,2035.42,2022-05-22 22:00:00,2049.38,2016.66,2016.66,36102.1296
1653260400000,2043.19,2022-05-22 23:00:00,2056.41,2035.42,2035.43,16576.1202
1653264000000,2042.31,2022-05-23 00:00:00,2057.87,2037.08,2043.19,19112.5076
1653267600000,2034.52,2022-05-23 01:00:00,2042.32,2030.09,2042.32,12499.5809
1653271200000,2028.2,2022-05-23 02:00:00,2034.53,2019.5,2034.52,17472.4079
1653274800000,2030.84,2022-05-23 03:00:00,2034.66,2026.34,2028.2,9770.1589
1653278400000,2027.83,2022-05-23 04:00:00,2037.9,2025.62,2030.85,12785.934
1653282000000,2043.24,2022-05-23 05:00:00,2044.17,2026.16,2027.84,14149.7644
1653285600000,2057.23,2022-05-23 06:00:00,2060.84,2039.01,2043.24,26618.6707
1653289200000,2066.77,2022-05-23 07:00:00,2081.74,2049.79,2057.22,37358.3948
1653292800000,2055.02,2022-05-23 08:00:00,2074.61,2051.67,2066.76,24941.1945
1653296400000,2067.28,2022-05-23 09:00:00,2071.79,2052.55,2055.02,14599.2261
1653300000000,2073.94,2022-05-23 10:00:00,2077.0,2064.96,2067.27,18271.4847
1653303600000,2068.96,2022-05-23 11:00:00,2085.0,2065.53,2073.94,21168.1479
1653307200000,2065.86,2022-05-23 12:00:00,2088.5,2063.56,2068.96,22444.0645
1653310800000,2057.06,2022-05-23 13:00:00,2078.08,2044.54,2065.86,44951.9748
1653314400000,2058.35,2022-05-23 14:00:00,2066.52,2035.71,2057.07,55994.0636
1653318000000,2065.0,2022-05-23 15:00:00,2075.75,2056.01,2058.34,30707.2617
1653321600000,2058.33,2022-05-23 16:00:00,2078.83,2052.29,2065.01,29319.502
1653325200000,2050.43,2022-05-23 17:00:00,2059.89,2045.03,2058.33,20596.4897
1653328800000,2031.93,2022-05-23 18:00:00,2059.03,2028.14,2050.43,27643.3109
1653332400000,1981.0,2022-05-23 19:00:00,2032.35,1978.59,2031.92,68433.201
1653336000000,1999.65,2022-05-23 20:00:00,2003.51,1977.17,1980.99,30972.6911
1653339600000,1994.21,2022-05-23 21:00:00,2004.86,1992.92,1999.65,12462.5439
1653343200000,1978.1,2022-05-23 22:00:00,1994.21,1958.64,1994.2,36378.9666
1653346800000,1973.32,2022-05-23 23:00:00,1978.11,1957.12,1978.11,27433.4802
1653350400000,1980.82,2022-05-24 00:00:00,1987.81,1969.05,1973.33,19021.1796
1653354000000,1986.39,2022-05-24 01:00:00,1988.4,1974.94,1980.82,12045.6561
1653357600000,1985.03,2022-05-24 02:00:00,1990.35,1981.95,1986.39,9343.8454
1653361200000,1987.9,2022-05-24 03:00:00,1990.75,1983.0,1985.02,7022.9009
1653364800000,1987.63,2022-05-24 04:00:00,1993.83,1983.04,1987.9,11195.7997
1653368400000,1982.42,2022-05-24 05:00:00,1989.5,1980.19,1987.62,8908.9889
1653372000000,1980.8,2022-05-24 06:00:00,1987.58,1974.26,1982.42,10433.4837
1653375600000,1985.22,2022-05-24 07:00:00,1987.18,1975.0,1980.8,10622.3495
1653379200000,1963.17,2022-05-24 08:00:00,1985.59,1961.22,1985.22,16373.8273
1653382800000,1972.9,2022-05-24 09:00:00,1975.45,1952.35,1963.18,25134.8204
1653386400000,1976.55,2022-05-24 10:00:00,1985.19,1968.29,1972.89,19281.2561
1653390000000,1966.36,2022-05-24 11:00:00,1984.5,1961.7,1976.57,19978.1568
1653393600000,1966.7,2022-05-24 12:00:00,1970.39,1954.96,1966.37,19869.289
1653397200000,1931.99,2022-05-24 13:00:00,1968.55,1927.04,1966.69,45555.0071
1653400800000,1936.86,2022-05-24 14:00:00,1942.08,1913.02,1931.99,63554.1925
1653404400000,1962.72,2022-05-24 15:00:00,1975.55,1930.16,1936.86,49353.1251
1653408000000,1958.79,2022-05-24 16:00:00,1976.99,1950.71,1962.71,33730.9382
1653411600000,1958.57,2022-05-24 17:00:00,1962.18,1934.9,1958.78,31527.8084
1653415200000,1944.57,2022-05-24 18:00:00,1973.18,1940.34,1958.56,26929.9282
1653418800000,1962.85,2022-05-24 19:00:00,1970.0,1943.39,1944.57,24402.3472
1653422400000,1970.31,2022-05-24 20:00:00,1973.48,1951.53,1962.85,12516.8105
1653426000000,1983.57,2022-05-24 21:00:00,1986.55,1969.13,1970.31,10690.9466
1653429600000,1982.88,2022-05-24 22:00:00,1987.87,1979.0,1983.56,23027.4361
1653433200000,1979.41,2022-05-24 23:00:00,1990.0,1976.08,1982.88,23576.8787
1653436800000,1974.95,2022-05-25 00:00:00,1986.77,1972.76,1979.4,14178.2739
1653440400000,1986.33,2022-05-25 01:00:00,1987.5,1970.23,1974.96,11446.261
1653444000000,2015.44,2022-05-25 02:00:00,2020.0,1979.99,1986.32,39424.8081
1653447600000,2014.2,2022-05-25 03:00:00,2022.34,2008.82,2015.45,18274.013
1653451200000,2006.15,2022-05-25 04:00:00,2015.3,2002.94,2014.2,12966.0498
1653454800000,1987.56,2022-05-25 05:00:00,2011.64,1985.42,2006.16,16484.6904
1653458400000,1984.83,2022-05-25 06:00:00,1989.98,1973.33,1987.56,17002.6179
1653462000000,1977.04,2022-05-25 07:00:00,1987.33,1974.42,1984.82,10398.7792
1653465600000,1976.69,2022-05-25 08:00:00,1981.98,1961.47,1977.04,19983.1045
1653469200000,1975.3,2022-05-25 09:00:00,1980.74,1963.95,1976.68,18978.8032
1653472800000,1963.44,2022-05-25 10:00:00,1978.42,1962.4,1975.3,13264.4461
1653476400000,1944.07,2022-05-25 11:00:00,1966.64,1942.3,1963.44,24834.2402
1653480000000,1957.67,2022-05-25 12:00:00,1960.02,1934.61,1944.08,31333.9147
1653483600000,1973.15,2022-05-25 13:00:00,1984.99,1950.26,1957.68,46173.0481
1653487200000,1970.55,2022-05-25 14:00:00,1985.75,1962.72,1973.15,35542.7265
1653490800000,1964.53,2022-05-25 15:00:00,1974.87,1955.37,1970.55,22651.5541
1653494400000,1954.29,2022-05-25 16:00:00,1966.65,1944.09,1964.54,24648.1623
1653498000000,1962.56,2022-05-25 17:00:00,1966.24,1952.77,1954.3,15832.9816
1653501600000,1975.61,2022-05-25 18:00:00,1982.84,1946.76,1962.56,52849.4022
1653505200000,1951.59,2022-05-25 19:00:00,1980.08,1949.06,1975.62,22542.3508
1653508800000,1960.88,2022-05-25 20:00:00,1963.51,1949.0,1951.59,13614.3013
1653512400000,1967.89,2022-05-25 21:00:00,1969.97,1953.13,1960.88,10179.6684
1653516000000,1965.16,2022-05-25 22:00:00,1972.02,1960.46,1967.89,12488.6026
1653519600000,1942.63,2022-05-25 23:00:00,1965.58,1940.74,1965.16,19693.5092
1653523200000,1959.36,2022-05-26 00:00:00,1966.01,1940.74,1942.64,20021.7766
1653526800000,1944.39,2022-05-26 01:00:00,1960.28,1943.6,1959.36,11894.7376
1653530400000,1952.11,2022-05-26 02:00:00,1957.3,1944.38,1944.39,8616.6033
1653534000000,1948.46,2022-05-26 03:00:00,1953.33,1933.66,1952.11,19022.7247
1653537600000,1938.32,2022-05-26 04:00:00,1950.85,1936.17,1948.47,11205.5809
1653541200000,1925.18,2022-05-26 05:00:00,1946.0,1921.71,1938.32,31500.9112
1653544800000,1923.1,2022-05-26 06:00:00,1929.0,1910.0,1925.17,41570.7308
1653548400000,1926.36,2022-05-26 07:00:00,1928.5,1911.32,1923.1,23162.2992
1653552000000,1834.17,2022-05-26 08:00:00,1927.42,1811.1,1926.35,129229.2283
1653555600000,1838.85,2022-05-26 09:00:00,1850.17,1821.73,1834.16,52866.2185
1653559200000,1831.61,2022-05-26 10:00:00,1844.58,1831.23,1838.85,21825.9888
1653562800000,1816.57,2022-05-26 11:00:00,1834.31,1800.0,1831.62,75201.4799
1653566400000,1811.67,2022-05-26 12:00:00,1831.51,1796.03,1816.56,63823.45277
1653570000000,1810.43,2022-05-26 13:00:00,1821.03,1735.0,1811.67,178385.88397
1653573600000,1853.96,2022-05-26 14:00:00,1859.39,1810.01,1810.44,104924.1175
1653577200000,1862.02,2022-05-26 15:00:00,1876.4,1847.83,1853.96,53159.3018
1653580800000,1883.33,2022-05-26 16:00:00,1907.58,1860.44,1862.03,80334.9728
1653584400000,1876.55,2022-05-26 17:00:00,1887.77,1868.0,1883.33,26078.2593
1653588000000,1862.0,2022-05-26 18:00:00,1877.36,1857.25,1876.55,26449.4777
1653591600000,1826.56,2022-05-26 19:00:00,1863.43,1826.13,1862.01,47207.5548
1653595200000,1827.46,2022-05-26 20:00:00,1836.26,1812.21,1826.55,35218.5827
1653598800000,1833.74,2022-05-26 21:00:00,1850.01,1826.52,1827.46,30635.0998
1653602400000,1820.62,2022-05-26 22:00:00,1845.25,1818.74,1833.74,23493.2036
1653606000000,1792.23,2022-05-26 23:00:00,1829.28,1789.38,1820.61,52912.3886
1653609600000,1773.89,2022-05-27 00:00:00,1808.6,1769.74,1792.24,62573.6067
1653613200000,1743.21,2022-05-27 01:00:00,1780.25,1736.6,1773.89,100247.4749
1653616800000,1753.34,2022-05-27 02:00:00,1767.91,1728.99,1743.21,86541.27858
1653620400000,1768.0,2022-05-27 03:00:00,1779.91,1751.57,1753.34,44349.6246
1653624000000,1745.29,2022-05-27 04:00:00,1777.51,1741.63,1768.01,41933.3345
1653627600000,1736.36,2022-05-27 05:00:00,1759.24,1712.67,1745.3,72047.88143
1653631200000,1770.71,2022-05-27 06:00:00,1777.48,1722.73,1736.36,70239.3614
1653634800000,1764.6,2022-05-27 07:00:00,1799.13,1764.05,1770.72,61017.5726
1653638400000,1766.32,2022-05-27 08:00:00,1789.47,1750.19,1764.6,52031.4205
1653642000000,1785.01,2022-05-27 09:00:00,1786.74,1762.3,1766.32,35958.593
1653645600000,1759.57,2022-05-27 10:00:00,1787.9,1757.37,1785.01,38546.1009
1653649200000,1771.25,2022-05-27 11:00:00,1788.75,1756.08,1759.56,50389.0504
1653652800000,1812.23,2022-05-27 12:00:00,1822.26,1763.28,1771.26,81432.6161
1653656400000,1815.32,2022-05-27 13:00:00,1821.0,1795.0,1812.24,51709.526
1653660000000,1768.47,2022-05-27 14:00:00,1817.59,1763.0,1815.32,54554.6355
1653663600000,1764.33,2022-05-27 15:00:00,1779.55,1755.75,1768.47,50439.5693
1653667200000,1746.46,2022-05-27 16:00:00,1774.56,1738.63,1764.34,46558.2957
1653670800000,1732.38,2022-05-27 17:00:00,1758.51,1725.32,1746.46,60566.8313
1653674400000,1728.47,2022-05-27 18:00:00,1736.85,1715.0,1732.37,54770.4232
1653678000000,1754.32,2022-05-27 19:00:00,1769.98,1721.16,1728.47,51766.0172
1653681600000,1745.16,2022-05-27 20:00:00,1772.5,1743.9,1754.33,40803.0807
1653685200000,1734.23,2022-05-27 21:00:00,1752.32,1731.35,1745.16,17374.324
1653688800000,1742.14,2022-05-27 22:00:00,1755.0,1726.79,1734.24,18819.2022
1653692400000,1727.27,2022-05-27 23:00:00,1744.99,1703.0,1742.13,52023.46466
1653696000000,1748.38,2022-05-28 00:00:00,1749.33,1722.26,1727.26,34782.2961
1653699600000,1730.26,2022-05-28 01:00:00,1752.39,1726.59,1748.37,34334.5935
1653703200000,1729.38,2022-05-28 02:00:00,1741.97,1722.94,1730.26,21472.2151
1653706800000,1765.08,2022-05-28 03:00:00,1768.01,1722.31,1729.39,47743.8521
1653710400000,1762.12,2022-05-28 04:00:00,1768.2,1754.68,1765.08,20405.7613
1653714000000,1771.35,2022-05-28 05:00:00,1783.12,1754.93,1762.13,32152.6969
1653717600000,1765.85,2022-05-28 06:00:00,1774.34,1764.87,1771.35,16591.0177
1653721200000,1765.46,2022-05-28 07:00:00,1768.69,1758.55,1765.85,15384.7172
1653724800000,1760.4,2022-05-28 08:00:00,1770.77,1748.94,1765.46,19457.8632
1653728400000,1757.0,2022-05-28 09:00:00,1766.03,1751.71,1760.4,12651.8234
1653732000000,1761.54,2022-05-28 10:00:00,1764.0,1751.41,1757.01,12183.1908
1653735600000,1772.97,2022-05-28 11:00:00,1788.0,1759.06,1761.54,27365.3639
1653739200000,1787.03,2022-05-28 12:00:00,1793.69,1769.51,1772.97,21343.2836
1653742800000,1788.61,2022-05-28 13:00:00,1801.67,1782.6,1787.25,40442.913
1653746400000,1780.83,2022-05-28 14:00:00,1792.12,1777.16,1788.61,16991.5278
1653750000000,1795.11,2022-05-28 15:00:00,1808.98,1778.39,1780.82,29888.9252
1653753600000,1773.52,2022-05-28 16:00:00,1798.93,1771.73,1795.12,31982.2997
1653757200000,1776.65,2022-05-28 17:00:00,1791.99,1760.0,1773.51,50520.3404
1653760800000,1788.76,2022-05-28 18:00:00,1790.65,1776.58,1776.65,12785.1559
1653764400000,1793.56,2022-05-28 19:00:00,1800.0,1781.3,1788.77,15733.4194
1653768000000,1793.62,2022-05-28 20:00:00,1794.28,1785.25,1793.57,9479.7248
1653771600000,1784.45,2022-05-28 21:00:00,1798.77,1783.68,1793.62,8728.7382
1653775200000,1784.34,2022-05-28 22:00:00,1788.61,1778.68,1784.45,7341.7843
1653778800000,1792.22,2022-05-28 23:00:00,1805.44,1783.78,1784.34,18507.6783
1653782400000,1789.66,2022-05-29 00:00:00,1795.89,1786.78,1792.21,16687.711
1653786000000,1776.23,2022-05-29 01:00:00,1789.8,1772.82,1789.67,23647.5981
1653789600000,1768.57,2022-05-29 02:00:00,1776.74,1759.96,1776.22,36374.2147
1653793200000,1776.46,2022-05-29 03:00:00,1778.52,1765.01,1768.56,12530.0634
1653796800000,1775.26,2022-05-29 04:00:00,1779.28,1769.38,1776.46,10996.7765
1653800400000,1784.78,2022-05-29 05:00:00,1785.21,1773.3,1775.26,14810.3159
1653804000000,1783.07,2022-05-29 06:00:00,1789.82,1778.35,1784.78,11797.9377
1653807600000,1783.8,2022-05-29 07:00:00,1786.94,1778.88,1783.07,8040.8946
1653811200000,1785.71,2022-05-29 08:00:00,1796.62,1780.25,1783.8,17840.1945
1653814800000,1779.72,2022-05-29 09:00:00,1787.83,1774.42,1785.7,15261.2613
1653818400000,1795.95,2022-05-29 10:00:00,1800.0,1779.05,1779.73,24283.6924
1653822000000,1802.0,2022-05-29 11:00:00,1805.0,1792.41,1795.94,15778.0097
1653825600000,1814.18,2022-05-29 12:00:00,1820.38,1799.01,1801.99,35864.6741
1653829200000,1809.61,2022-05-29 13:00:00,1827.4,1808.58,1814.18,22099.3606
1653832800000,1805.27,2022-05-29 14:00:00,1813.0,1803.76,1809.61,15672.7574
1653836400000,1797.23,2022-05-29 15:00:00,1805.27,1792.8,1805.26,21341.5391
1653840000000,1804.01,2022-05-29 16:00:00,1810.64,1797.22,1797.22,12916.8348
1653843600000,1798.84,2022-05-29 17:00:00,1810.2,1795.5,1804.02,11830.4023
1653847200000,1795.07,2022-05-29 18:00:00,1804.33,1793.06,1798.84,9612.8269
1653850800000,1788.53,2022-05-29 19:00:00,1797.74,1785.29,1795.06,16387.4807
1653854400000,1797.33,2022-05-29 20:00:00,1799.02,1787.09,1788.53,10519.127
1653858000000,1803.52,2022-05-29 21:00:00,1806.61,1794.14,1797.33,7278.639
1653861600000,1810.66,2022-05-29 22:00:00,1826.24,1795.07,1803.53,46072.0069
1653865200000,1813.64,2022-05-29 23:00:00,1817.36,1808.59,1810.67,14786.2924
1653868800000,1805.63,2022-05-30 00:00:00,1814.4,1803.18,1813.64,12314.0788
1653872400000,1845.31,2022-05-30 01:00:00,1846.58,1805.19,1805.63,53553.6292
1653876000000,1875.29,2022-05-30 02:00:00,1883.74,1844.15,1845.31,68985.4683
1653879600000,1880.07,2022-05-30 03:00:00,1890.0,1871.49,1875.29,32586.5531
1653883200000,1874.51,2022-05-30 04:00:00,1885.49,1869.81,1880.07,21053.7702
1653886800000,1899.01,2022-05-30 05:00:00,1899.99,1873.25,1874.51,32602.5216
1653890400000,1905.99,2022-05-30 06:00:00,1917.68,1893.3,1899.01,60544.4435
1653894000000,1907.84,2022-05-30 07:00:00,1913.6,1899.75,1905.99,22857.4257
1653897600000,1908.18,2022-05-30 08:00:00,1910.86,1900.4,1907.83,16918.9482
1653901200000,1904.43,2022-05-30 09:00:00,1910.19,1899.0,1908.19,25196.8911
1653904800000,1893.2,2022-05-30 10:00:00,1908.72,1891.26,1904.43,22261.6384
1653908400000,1902.64,2022-05-30 11:00:00,1907.72,1892.12,1893.2,16754.6409
1653912000000,1888.1,2022-05-30 12:00:00,1914.58,1872.71,1902.65,45339.3672
1653915600000,1892.78,2022-05-30 13:00:00,1893.68,1874.64,1888.1,26122.9935
1653919200000,1896.73,2022-05-30 14:00:00,1924.0,1890.14,1892.69,47970.2575
1653922800000,1912.44,2022-05-30 15:00:00,1915.65,1894.8,1896.73,27495.4667
1653926400000,1918.9,2022-05-30 16:00:00,1935.44,1906.0,1912.43,33908.0414
1653930000000,1927.87,2022-05-30 17:00:00,1934.96,1912.54,1918.74,19558.3681
1653933600000,1921.04,2022-05-30 18:00:00,1927.87,1918.3,1927.87,8850.0382
1653937200000,1917.33,2022-05-30 19:00:00,1933.24,1911.51,1921.04,14356.826
1653940800000,1954.44,2022-05-30 20:00:00,1959.99,1912.87,1917.32,48919.8787
1653944400000,1990.79,2022-05-30 21:00:00,2000.0,1948.66,1954.44,58612.8182
1653948000000,1999.42,2022-05-30 22:00:00,2000.0,1978.35,1990.8,47541.2173
1653951600000,1998.78,2022-05-30 23:00:00,2013.0,1984.03,1999.41,50617.5541
1653955200000,1992.86,2022-05-31 00:00:00,2016.45,1980.01,1998.78,44752.7167
1653958800000,1986.59,2022-05-31 01:00:00,1993.48,1976.55,1992.85,21968.6467
1653962400000,1996.26,2022-05-31 02:00:00,1999.9,1981.71,1986.59,18712.9889
1653966000000,1994.51,2022-05-31 03:00:00,2003.45,1986.48,1996.26,26497.9622
1653969600000,1984.39,2022-05-31 04:00:00,1996.24,1983.36,1994.51,17493.4601
1653973200000,1978.21,2022-05-31 05:00:00,1988.75,1978.21,1984.38,23797.5827
1653976800000,1967.49,2022-05-31 06:00:00,1980.01,1960.2,1978.22,45963.5284
1653980400000,1970.35,2022-05-31 07:00:00,1976.36,1965.07,1967.49,18132.6822
1653984000000,1971.48,2022-05-31 08:00:00,1985.0,1970.01,1970.36,23991.8658
1653987600000,1965.74,2022-05-31 09:00:00,1973.23,1957.82,1971.48,31796.1263
1653991200000,1973.15,2022-05-31 10:00:00,1975.85,1962.29,1965.74,24074.5278
1653994800000,1978.59,2022-05-31 11:00:00,1985.08,1972.41,1973.16,20789.599
1653998400000,1963.84,2022-05-31 12:00:00,1980.35,1959.31,1978.58,26885.0366
1654002000000,1944.49,2022-05-31 13:00:00,1988.81,1935.63,1963.85,72866.5117
1654005600000,1961.85,2022-05-31 14:00:00,1966.55,1930.09,1944.5,50148.5334
1654009200000,1988.62,2022-05-31 15:00:00,1995.51,1945.73,1961.85,46435.4451
1654012800000,1973.15,2022-05-31 16:00:00,1999.87,1961.29,1988.62,56957.7506
1654016400000,1967.4,2022-05-31 17:00:00,1979.04,1951.66,1973.14,37019.6988
1654020000000,1934.54,2022-05-31 18:00:00,1970.54,1925.0,1967.39,39087.1325
1654023600000,1934.21,2022-05-31 19:00:00,1945.04,1928.06,1934.54,31548.6625
1654027200000,1953.66,2022-05-31 20:00:00,1953.84,1934.21,1934.22,14726.6577
1654030800000,1947.46,2022-05-31 21:00:00,1954.06,1941.79,1953.65,10132.0763
1654034400000,1957.09,2022-05-31 22:00:00,1959.69,1942.15,1947.45,27485.6656
1654038000000,1941.9,2022-05-31 23:00:00,1958.38,1938.04,1957.1,19838.565
1654041600000,1953.9,2022-06-01 00:00:00,1958.55,1930.02,1941.9,36865.0355
1654045200000,1948.4,2022-06-01 01:00:00,1954.94,1941.61,1953.91,18389.6924
1654048800000,1940.46,2022-06-01 02:00:00,1948.41,1930.73,1948.41,22004.6925
1654052400000,1929.97,2022-06-01 03:00:00,1941.11,1927.6,1940.46,27023.9484
1654056000000,1934.44,2022-06-01 04:00:00,1936.72,1913.76,1929.98,35321.4215
1654059600000,1933.82,2022-06-01 05:00:00,1937.85,1922.28,1934.43,23242.2188
1654063200000,1937.3,2022-06-01 06:00:00,1940.75,1931.48,1933.83,15511.2404
1654066800000,1930.71,2022-06-01 07:00:00,1945.59,1929.51,1937.3,24773.1151
1654070400000,1935.27,2022-06-01 08:00:00,1939.54,1924.1,1930.72,28759.3819
1654074000000,1943.75,2022-06-01 09:00:00,1943.87,1932.67,1935.26,17697.4942
1654077600000,1935.43,2022-06-01 10:00:00,1944.79,1934.08,1943.76,16661.5757
1654081200000,1938.94,2022-06-01 11:00:00,1943.43,1926.98,1935.42,24535.2241
1654084800000,1953.36,2022-06-01 12:00:00,1963.7,1931.48,1938.95,37635.8063
1654088400000,1964.0,2022-06-01 13:00:00,1972.58,1944.59,1953.35,48614.2238
1654092000000,1910.01,2022-06-01 14:00:00,1968.29,1890.06,1964.0,90805.5533
1654095600000,1880.59,2022-06-01 15:00:00,1913.55,1879.0,1910.0,82124.3031
1654099200000,1857.27,2022-06-01 16:00:00,1880.74,1851.37,1880.59,94456.8766
1654102800000,1847.37,2022-06-01 17:00:00,1858.66,1827.46,1857.28,60918.4314
1654106400000,1818.89,2022-06-01 18:00:00,1854.64,1816.25,1847.37,66513.3007
1654110000000,1821.82,2022-06-01 19:00:00,1829.69,1807.83,1818.89,61932.1667
1654113600000,1793.17,2022-06-01 20:00:00,1824.44,1763.75,1821.83,91005.7507
1654117200000,1799.19,2022-06-01 21:00:00,1806.82,1791.0,1793.16,20355.3122
1654120800000,1818.41,2022-06-01 22:00:00,1820.54,1794.0,1799.18,35162.3717
1654124400000,1817.95,2022-06-01 23:00:00,1843.88,1815.07,1818.4,57532.1336
1654128000000,1816.15,2022-06-02 00:00:00,1826.3,1805.62,1817.96,44799.0008
1654131600000,1825.3,2022-06-02 01:00:00,1834.91,1812.45,1816.14,27307.2807
1654135200000,1831.16,2022-06-02 02:00:00,1835.86,1821.18,1825.31,27556.8915
