start_time,addresses_count_active,addresses_count_receiver,addresses_count_sender,datetime
1704355200000,18256,10228,11535,2024-01-04 08:00:00
1704358800000,19160,10540,12258,2024-01-04 09:00:00
1704362400000,18459,10366,11769,2024-01-04 10:00:00
1704366000000,17924,10278,11162,2024-01-04 11:00:00
1704369600000,18818,10826,11591,2024-01-04 12:00:00
1704373200000,20152,11519,12586,2024-01-04 13:00:00
1704376800000,19818,11164,12347,2024-01-04 14:00:00
1704380400000,20464,11732,12404,2024-01-04 15:00:00
1704384000000,21005,12085,12914,2024-01-04 16:00:00
1704387600000,21318,11454,13771,2024-01-04 17:00:00
1704391200000,20684,11693,13126,2024-01-04 18:00:00
1704394800000,20845,11883,13267,2024-01-04 19:00:00
1704398400000,20896,11694,13235,2024-01-04 20:00:00
1704402000000,20130,11705,12597,2024-01-04 21:00:00
1704405600000,20510,11928,12871,2024-01-04 22:00:00
1704409200000,20030,11220,12730,2024-01-04 23:00:00
1704412800000,18933,11061,11995,2024-01-05 00:00:00
1704416400000,17141,9954,10855,2024-01-05 01:00:00
1704420000000,17565,9880,11451,2024-01-05 02:00:00
1704423600000,19159,11126,11955,2024-01-05 03:00:00
1704427200000,16374,9294,10909,2024-01-05 04:00:00
1704430800000,17520,10258,10797,2024-01-05 05:00:00
1704434400000,17245,9050,11864,2024-01-05 06:00:00
1704438000000,17408,9696,11237,2024-01-05 07:00:00
1704441600000,18427,9882,12175,2024-01-05 08:00:00
1704445200000,18074,10174,11552,2024-01-05 09:00:00
1704448800000,18779,10449,12287,2024-01-05 10:00:00
1704452400000,18311,10514,11480,2024-01-05 11:00:00
1704456000000,18878,10790,11896,2024-01-05 12:00:00
1704459600000,19129,10913,11915,2024-01-05 13:00:00
1704463200000,20029,11735,12298,2024-01-05 14:00:00
1704466800000,19736,11386,12036,2024-01-05 15:00:00
1704470400000,19575,11525,11952,2024-01-05 16:00:00
1704474000000,20428,12447,11939,2024-01-05 17:00:00
1704477600000,21076,12127,13011,2024-01-05 18:00:00
1704481200000,19561,11273,12183,2024-01-05 19:00:00
1704484800000,19561,10879,12385,2024-01-05 20:00:00
1704488400000,19771,10766,12762,2024-01-05 21:00:00
1704492000000,19306,10859,12547,2024-01-05 22:00:00
1704495600000,19194,10658,12359,2024-01-05 23:00:00
1704499200000,20079,10651,13122,2024-01-06 00:00:00
1704502800000,18629,9725,12472,2024-01-06 01:00:00
1704506400000,16673,9316,10569,2024-01-06 02:00:00
1704510000000,16377,9026,10689,2024-01-06 03:00:00
1704513600000,15130,8340,9986,2024-01-06 04:00:00
1704517200000,15117,8967,9272,2024-01-06 05:00:00
1704520800000,15669,8738,10110,2024-01-06 06:00:00
1704524400000,15642,8811,9947,2024-01-06 07:00:00
1704528000000,15969,8834,10108,2024-01-06 08:00:00
1704531600000,18484,9631,12234,2024-01-06 09:00:00
1704535200000,19326,10789,12134,2024-01-06 10:00:00
1704538800000,19448,10770,12253,2024-01-06 11:00:00
1704542400000,18085,9785,11739,2024-01-06 12:00:00
1704546000000,18972,10929,11416,2024-01-06 13:00:00
1704549600000,21547,11333,13796,2024-01-06 14:00:00
1704553200000,20638,11862,12576,2024-01-06 15:00:00
1704556800000,21382,11263,14003,2024-01-06 16:00:00
1704560400000,18752,10999,11631,2024-01-06 17:00:00
1704564000000,19179,11433,11707,2024-01-06 18:00:00
1704567600000,18682,11526,11114,2024-01-06 19:00:00
1704571200000,18886,11010,11785,2024-01-06 20:00:00
1704574800000,18969,10667,12417,2024-01-06 21:00:00
1704578400000,16756,9601,11002,2024-01-06 22:00:00
1704582000000,16395,9324,10705,2024-01-06 23:00:00
1704585600000,17263,9664,11352,2024-01-07 00:00:00
1704589200000,16913,9826,10737,2024-01-07 01:00:00
1704592800000,18535,11169,11036,2024-01-07 02:00:00
1704596400000,23643,10498,18182,2024-01-07 03:00:00
1704600000000,16206,8545,11285,2024-01-07 04:00:00
1704603600000,17416,9433,11810,2024-01-07 05:00:00
1704607200000,17186,9314,11682,2024-01-07 06:00:00
1704610800000,18493,9571,12989,2024-01-07 07:00:00
1704614400000,19618,9689,13962,2024-01-07 08:00:00
1704618000000,19985,9973,14074,2024-01-07 09:00:00
1704621600000,20959,10430,14636,2024-01-07 10:00:00
1704625200000,21107,10769,14510,2024-01-07 11:00:00
1704628800000,22474,11580,15333,2024-01-07 12:00:00
1704632400000,25154,13105,17036,2024-01-07 13:00:00
1704636000000,27146,14056,18517,2024-01-07 14:00:00
1704639600000,28673,14750,19429,2024-01-07 15:00:00
1704643200000,30166,15212,20726,2024-01-07 16:00:00
1704646800000,28589,13353,20495,2024-01-07 17:00:00
1704650400000,28370,12682,21067,2024-01-07 18:00:00
1704654000000,25270,11891,18051,2024-01-07 19:00:00
1704657600000,24405,11764,17536,2024-01-07 20:00:00
1704661200000,22871,11596,16153,2024-01-07 21:00:00
1704664800000,23029,12125,15662,2024-01-07 22:00:00
1704668400000,25760,12329,18326,2024-01-07 23:00:00
1704672000000,17727,9901,11381,2024-01-08 00:00:00
1704675600000,14869,8545,9384,2024-01-08 01:00:00
1704679200000,15689,8626,10148,2024-01-08 02:00:00
1704682800000,17176,8685,11514,2024-01-08 03:00:00
1704686400000,14231,7921,9129,2024-01-08 04:00:00
1704690000000,15470,8570,9852,2024-01-08 05:00:00
1704693600000,18153,9438,11943,2024-01-08 06:00:00
1704697200000,17722,9970,11201,2024-01-08 07:00:00
1704700800000,17449,10180,10495,2024-01-08 08:00:00
1704704400000,19245,10258,12446,2024-01-08 09:00:00
1704708000000,18513,10660,11492,2024-01-08 10:00:00
1704711600000,20809,11492,13373,2024-01-08 11:00:00
1704715200000,19258,11041,11901,2024-01-08 12:00:00
1704718800000,19832,11336,12334,2024-01-08 13:00:00
1704722400000,20444,11880,12474,2024-01-08 14:00:00
1704726000000,21588,12065,14079,2024-01-08 15:00:00
1704729600000,21900,12141,14522,2024-01-08 16:00:00
1704733200000,20175,11456,12985,2024-01-08 17:00:00
1704736800000,20770,11817,13271,2024-01-08 18:00:00
1704740400000,22404,12368,14474,2024-01-08 19:00:00
1704744000000,21610,12117,13757,2024-01-08 20:00:00
1704747600000,21243,11570,14184,2024-01-08 21:00:00
1704751200000,22748,12469,14994,2024-01-08 22:00:00
1704754800000,20570,11125,13891,2024-01-08 23:00:00
1704758400000,19800,11004,13302,2024-01-09 00:00:00
1704762000000,18106,10241,11780,2024-01-09 01:00:00
1704765600000,18920,9981,13190,2024-01-09 02:00:00
1704769200000,17805,9556,12304,2024-01-09 03:00:00
1704772800000,17847,9529,12441,2024-01-09 04:00:00
1704776400000,16494,8875,11414,2024-01-09 05:00:00
1704780000000,17471,9663,11601,2024-01-09 06:00:00
1704783600000,19118,10585,12411,2024-01-09 07:00:00
1704787200000,22173,11265,15808,2024-01-09 08:00:00
1704790800000,18570,10100,12442,2024-01-09 09:00:00
1704794400000,18667,10293,12142,2024-01-09 10:00:00
1704798000000,18803,10734,12080,2024-01-09 11:00:00
1704801600000,18312,10450,11639,2024-01-09 12:00:00
1704805200000,22218,11430,14749,2024-01-09 13:00:00
1704808800000,23766,11136,16505,2024-01-09 14:00:00
1704812400000,21400,11238,14067,2024-01-09 15:00:00
1704816000000,21008,11914,13351,2024-01-09 16:00:00
1704819600000,19409,11173,12183,2024-01-09 17:00:00
1704823200000,20445,11268,13468,2024-01-09 18:00:00
1704826800000,18884,10532,12237,2024-01-09 19:00:00
1704830400000,20663,11723,13284,2024-01-09 20:00:00
1704834000000,17831,10086,11041,2024-01-09 21:00:00
1704837600000,18296,10304,11864,2024-01-09 22:00:00
1704841200000,19151,10027,13048,2024-01-09 23:00:00
1704844800000,18519,9823,12639,2024-01-10 00:00:00
1704848400000,20792,11390,13614,2024-01-10 01:00:00
1704852000000,22690,11445,15851,2024-01-10 02:00:00
1704855600000,26322,10713,20324,2024-01-10 03:00:00
1704859200000,25799,10068,20011,2024-01-10 04:00:00
1704862800000,25851,10995,19735,2024-01-10 05:00:00
1704866400000,24096,10922,17840,2024-01-10 06:00:00
1704870000000,24859,11647,18092,2024-01-10 07:00:00
1704873600000,22553,10870,15882,2024-01-10 08:00:00
1704877200000,24477,11643,17130,2024-01-10 09:00:00
1704880800000,32237,13126,24208,2024-01-10 10:00:00
1704884400000,26169,12555,18258,2024-01-10 11:00:00
1704888000000,28114,13782,18820,2024-01-10 12:00:00
1704891600000,31172,13508,21927,2024-01-10 13:00:00
1704895200000,25985,11797,18101,2024-01-10 14:00:00
1704898800000,25157,12596,16879,2024-01-10 15:00:00
1704902400000,24911,12641,17082,2024-01-10 16:00:00
1704906000000,25136,12079,17420,2024-01-10 17:00:00
1704909600000,26211,12547,18408,2024-01-10 18:00:00
1704913200000,25758,13013,17202,2024-01-10 19:00:00
1704916800000,22630,10898,15654,2024-01-10 20:00:00
1704920400000,22722,12254,14476,2024-01-10 21:00:00
1704924000000,23090,12436,15346,2024-01-10 22:00:00
1704927600000,24104,11974,16445,2024-01-10 23:00:00
1704931200000,25054,10963,18689,2024-01-11 00:00:00
1704934800000,25011,11799,18175,2024-01-11 01:00:00
1704938400000,23666,11204,17241,2024-01-11 02:00:00
1704942000000,20513,10164,14584,2024-01-11 03:00:00
1704945600000,22388,10794,16259,2024-01-11 04:00:00
1704949200000,23428,11689,16539,2024-01-11 05:00:00
1704952800000,21185,10292,15094,2024-01-11 06:00:00
1704956400000,23948,11021,17323,2024-01-11 07:00:00
1704960000000,23259,11275,16359,2024-01-11 08:00:00
1704963600000,22864,11201,15933,2024-01-11 09:00:00
1704967200000,22169,11319,14868,2024-01-11 10:00:00
1704970800000,25417,12768,17591,2024-01-11 11:00:00
1704974400000,24253,12460,16214,2024-01-11 12:00:00
1704978000000,23828,12795,15453,2024-01-11 13:00:00
1704981600000,24380,12845,15615,2024-01-11 14:00:00
1704985200000,24336,13864,14943,2024-01-11 15:00:00
1704988800000,24491,13388,15643,2024-01-11 16:00:00
1704992400000,24502,12776,16453,2024-01-11 17:00:00
1704996000000,23741,12831,15784,2024-01-11 18:00:00
1704999600000,22761,11954,15442,2024-01-11 19:00:00
1705003200000,23337,11841,16086,2024-01-11 20:00:00
1705006800000,22330,11823,15222,2024-01-11 21:00:00
1705010400000,21523,11531,14714,2024-01-11 22:00:00
1705014000000,22657,11554,16007,2024-01-11 23:00:00
1705017600000,23046,10493,16698,2024-01-12 00:00:00
1705021200000,22394,9952,16455,2024-01-12 01:00:00
1705024800000,20254,10097,14445,2024-01-12 02:00:00
1705028400000,19830,9649,14350,2024-01-12 03:00:00
1705032000000,19503,9354,14182,2024-01-12 04:00:00
1705035600000,20728,9665,15195,2024-01-12 05:00:00
1705039200000,22219,10886,15509,2024-01-12 06:00:00
1705042800000,22052,10462,15854,2024-01-12 07:00:00
1705046400000,23339,11168,16415,2024-01-12 08:00:00
1705050000000,23009,11839,15609,2024-01-12 09:00:00
1705053600000,21298,10964,14465,2024-01-12 10:00:00
1705057200000,20845,10820,13894,2024-01-12 11:00:00
1705060800000,20901,11011,13626,2024-01-12 12:00:00
1705064400000,23035,11970,15275,2024-01-12 13:00:00
1705068000000,23978,12420,16235,2024-01-12 14:00:00
1705071600000,24930,13074,16220,2024-01-12 15:00:00
1705075200000,23865,12634,15644,2024-01-12 16:00:00
1705078800000,24040,12970,15788,2024-01-12 17:00:00
1705082400000,23685,12890,15606,2024-01-12 18:00:00
1705086000000,23968,11885,16532,2024-01-12 19:00:00
1705089600000,23966,12340,16168,2024-01-12 20:00:00
1705093200000,22922,11455,15935,2024-01-12 21:00:00
1705096800000,21304,11234,14597,2024-01-12 22:00:00
1705100400000,21691,11735,14718,2024-01-12 23:00:00
1705104000000,19577,10467,13497,2024-01-13 00:00:00
1705107600000,18628,10335,12538,2024-01-13 01:00:00
1705111200000,19433,10476,13214,2024-01-13 02:00:00
1705114800000,17756,9640,12261,2024-01-13 03:00:00
1705118400000,18174,9777,12623,2024-01-13 04:00:00
1705122000000,18326,10252,12118,2024-01-13 05:00:00
1705125600000,17358,9192,12005,2024-01-13 06:00:00
1705129200000,18564,9523,12940,2024-01-13 07:00:00
1705132800000,18284,9491,12688,2024-01-13 08:00:00
1705136400000,17861,9715,11847,2024-01-13 09:00:00
1705140000000,17347,9301,11452,2024-01-13 10:00:00
1705143600000,19039,10320,12389,2024-01-13 11:00:00
1705147200000,18014,9714,11844,2024-01-13 12:00:00
1705150800000,17733,9998,11375,2024-01-13 13:00:00
1705154400000,19009,10695,12346,2024-01-13 14:00:00
1705158000000,19220,10882,12421,2024-01-13 15:00:00
1705161600000,19199,10865,12431,2024-01-13 16:00:00
1705165200000,20193,11170,13236,2024-01-13 17:00:00
1705168800000,19369,10937,12361,2024-01-13 18:00:00
1705172400000,19405,10693,12814,2024-01-13 19:00:00
1705176000000,19569,10557,13183,2024-01-13 20:00:00
1705179600000,18974,10582,12623,2024-01-13 21:00:00
1705183200000,18945,10722,12280,2024-01-13 22:00:00
1705186800000,17668,9559,12172,2024-01-13 23:00:00
1705190400000,16542,9245,11340,2024-01-14 00:00:00
1705194000000,16770,9201,11420,2024-01-14 01:00:00
1705197600000,16560,8898,11523,2024-01-14 02:00:00
1705201200000,15706,8448,10882,2024-01-14 03:00:00
1705204800000,14015,7707,9357,2024-01-14 04:00:00
1705208400000,12275,7806,7013,2024-01-14 05:00:00
1705212000000,11562,6898,7163,2024-01-14 06:00:00
1705215600000,10760,6653,6244,2024-01-14 07:00:00
1705219200000,11257,6915,6441,2024-01-14 08:00:00
1705222800000,12147,7361,7127,2024-01-14 09:00:00
1705226400000,12321,7449,7133,2024-01-14 10:00:00
1705230000000,13555,8017,8083,2024-01-14 11:00:00
1705233600000,12819,7861,7363,2024-01-14 12:00:00
1705237200000,13922,8411,8200,2024-01-14 13:00:00
1705240800000,16211,9264,10130,2024-01-14 14:00:00
1705244400000,17463,9670,11279,2024-01-14 15:00:00
1705248000000,19287,10714,12376,2024-01-14 16:00:00
1705251600000,18693,10637,11868,2024-01-14 17:00:00
1705255200000,19299,11067,12153,2024-01-14 18:00:00
1705258800000,17712,10522,11052,2024-01-14 19:00:00
1705262400000,19489,10958,12597,2024-01-14 20:00:00
1705266000000,18835,10741,12272,2024-01-14 21:00:00
1705269600000,17955,10264,11325,2024-01-14 22:00:00
1705273200000,17691,10087,11268,2024-01-14 23:00:00
1705276800000,18495,10447,11989,2024-01-15 00:00:00
1705280400000,17900,10003,11566,2024-01-15 01:00:00
1705284000000,17077,9123,11390,2024-01-15 02:00:00
1705287600000,16681,9359,10720,2024-01-15 03:00:00
1705291200000,17093,9316,11531,2024-01-15 04:00:00
1705294800000,18113,9579,12422,2024-01-15 05:00:00
1705298400000,19465,10790,12403,2024-01-15 06:00:00
1705302000000,19638,10478,13151,2024-01-15 07:00:00
1705305600000,19210,10438,12442,2024-01-15 08:00:00
1705309200000,18850,10124,12410,2024-01-15 09:00:00
1705312800000,17509,9956,11372,2024-01-15 10:00:00
1705316400000,17906,10601,11051,2024-01-15 11:00:00
1705320000000,17488,10103,9558,2024-01-15 12:00:00
1705323600000,20115,11795,12227,2024-01-15 13:00:00
1705327200000,19672,11468,12298,2024-01-15 14:00:00
1705330800000,20803,12076,12886,2024-01-15 15:00:00
1705334400000,20967,11711,13736,2024-01-15 16:00:00
1705338000000,22283,11986,14780,2024-01-15 17:00:00
1705341600000,20638,11639,13185,2024-01-15 18:00:00
1705345200000,20593,11858,13063,2024-01-15 19:00:00
1705348800000,20584,11616,13173,2024-01-15 20:00:00
1705352400000,20884,12068,13332,2024-01-15 21:00:00
1705356000000,18931,10457,12691,2024-01-15 22:00:00
1705359600000,18187,10075,12042,2024-01-15 23:00:00
1705363200000,17396,10293,11013,2024-01-16 00:00:00
1705366800000,18069,10041,11977,2024-01-16 01:00:00
1705370400000,18146,10235,11961,2024-01-16 02:00:00
1705374000000,16920,9310,11235,2024-01-16 03:00:00
1705377600000,16512,9191,11109,2024-01-16 04:00:00
1705381200000,17822,10422,10826,2024-01-16 05:00:00
1705384800000,18790,10521,11827,2024-01-16 06:00:00
1705388400000,18510,11044,11058,2024-01-16 07:00:00
1705392000000,18595,10949,11447,2024-01-16 08:00:00
1705395600000,18735,11153,11254,2024-01-16 09:00:00
1705399200000,21175,12333,12262,2024-01-16 10:00:00
1705402800000,20440,11969,12187,2024-01-16 11:00:00
1705406400000,18517,10848,11440,2024-01-16 12:00:00
1705410000000,18729,10705,11748,2024-01-16 13:00:00
1705413600000,18033,10728,10837,2024-01-16 14:00:00
1705417200000,20668,12126,12735,2024-01-16 15:00:00
1705420800000,21159,12067,13428,2024-01-16 16:00:00
1705424400000,20711,11540,13353,2024-01-16 17:00:00
1705428000000,20378,11350,13366,2024-01-16 18:00:00
1705431600000,20956,11797,13328,2024-01-16 19:00:00
1705435200000,22149,11768,14671,2024-01-16 20:00:00
1705438800000,22792,11827,15535,2024-01-16 21:00:00
1705442400000,28815,14961,18261,2024-01-16 22:00:00
1705446000000,20864,10776,14474,2024-01-16 23:00:00
1705449600000,20452,11041,13728,2024-01-17 00:00:00
1705453200000,24418,10613,17368,2024-01-17 01:00:00
1705456800000,18233,9695,12385,2024-01-17 02:00:00
1705460400000,17188,8901,12058,2024-01-17 03:00:00
1705464000000,18442,9247,13431,2024-01-17 04:00:00
1705467600000,20256,8619,14993,2024-01-17 05:00:00
1705471200000,19026,9405,13210,2024-01-17 06:00:00
1705474800000,18208,9811,11820,2024-01-17 07:00:00
1705478400000,19751,11373,12141,2024-01-17 08:00:00
1705482000000,20794,10286,14215,2024-01-17 09:00:00
1705485600000,20018,10774,12943,2024-01-17 10:00:00
1705489200000,18667,11480,10641,2024-01-17 11:00:00
1705492800000,18029,10586,11044,2024-01-17 12:00:00
1705496400000,19858,11503,12204,2024-01-17 13:00:00
1705500000000,19665,11539,11917,2024-01-17 14:00:00
1705503600000,20555,12035,12680,2024-01-17 15:00:00
1705507200000,19574,11211,12066,2024-01-17 16:00:00
1705510800000,20744,11801,12998,2024-01-17 17:00:00
1705514400000,20309,11736,12620,2024-01-17 18:00:00
1705518000000,19678,11674,11989,2024-01-17 19:00:00
1705521600000,21177,11062,14063,2024-01-17 20:00:00
1705525200000,21370,10949,14255,2024-01-17 21:00:00
1705528800000,20010,10621,13483,2024-01-17 22:00:00
1705532400000,21727,11092,14312,2024-01-17 23:00:00
1705536000000,16878,9689,10727,2024-01-18 00:00:00
1705539600000,18728,10228,12304,2024-01-18 01:00:00
1705543200000,18908,10598,12166,2024-01-18 02:00:00
1705546800000,18499,10186,12256,2024-01-18 03:00:00
1705550400000,18352,9933,12157,2024-01-18 04:00:00
1705554000000,19833,10805,12730,2024-01-18 05:00:00
1705557600000,17724,10072,11040,2024-01-18 06:00:00
1705561200000,18277,10199,11847,2024-01-18 07:00:00
1705564800000,19973,10743,13232,2024-01-18 08:00:00
1705568400000,18908,10911,11591,2024-01-18 09:00:00
1705572000000,18759,10618,11732,2024-01-18 10:00:00
1705575600000,19739,11359,11952,2024-01-18 11:00:00
1705579200000,20523,12413,12113,2024-01-18 12:00:00
1705582800000,20729,12024,12613,2024-01-18 13:00:00
1705586400000,21959,12075,14325,2024-01-18 14:00:00
1705590000000,21884,12716,13584,2024-01-18 15:00:00
1705593600000,22407,13378,13198,2024-01-18 16:00:00
1705597200000,21523,12186,13637,2024-01-18 17:00:00
1705600800000,21577,12255,13595,2024-01-18 18:00:00
1705604400000,20758,12166,12674,2024-01-18 19:00:00
1705608000000,20019,11485,12574,2024-01-18 20:00:00
1705611600000,18651,11074,11446,2024-01-18 21:00:00
1705615200000,21277,12395,13067,2024-01-18 22:00:00
1705618800000,19248,10123,12896,2024-01-18 23:00:00
1705622400000,18887,10848,12621,2024-01-19 00:00:00
1705626000000,17965,9722,12311,2024-01-19 01:00:00
1705629600000,18305,9803,12608,2024-01-19 02:00:00
1705633200000,17015,9488,11180,2024-01-19 03:00:00
1705636800000,19078,10087,12818,2024-01-19 04:00:00
1705640400000,21307,10653,14581,2024-01-19 05:00:00
1705644000000,20639,10974,13471,2024-01-19 06:00:00
1705647600000,21719,10949,14568,2024-01-19 07:00:00
1705651200000,19988,10763,13278,2024-01-19 08:00:00
1705654800000,20217,10955,13273,2024-01-19 09:00:00
1705658400000,20766,11801,12856,2024-01-19 10:00:00
1705662000000,22372,11490,14773,2024-01-19 11:00:00
1705665600000,22132,11718,14390,2024-01-19 12:00:00
1705669200000,21039,12255,12671,2024-01-19 13:00:00
1705672800000,20402,11671,12711,2024-01-19 14:00:00
1705676400000,22226,12760,13613,2024-01-19 15:00:00
1705680000000,21449,12571,13071,2024-01-19 16:00:00
1705683600000,23268,13504,14367,2024-01-19 17:00:00
1705687200000,20670,11762,12958,2024-01-19 18:00:00
1705690800000,20930,12184,12953,2024-01-19 19:00:00
1705694400000,23105,14210,13131,2024-01-19 20:00:00
1705698000000,22634,13711,13069,2024-01-19 21:00:00
1705701600000,21486,11917,14034,2024-01-19 22:00:00
1705705200000,19437,10743,12742,2024-01-19 23:00:00
1705708800000,17623,9808,11743,2024-01-20 00:00:00
1705712400000,17324,9148,11726,2024-01-20 01:00:00
1705716000000,18073,9567,12303,2024-01-20 02:00:00
1705719600000,18652,10428,12433,2024-01-20 03:00:00
1705723200000,18388,8689,13398,2024-01-20 04:00:00
1705726800000,16899,9431,11231,2024-01-20 05:00:00
1705730400000,17066,9697,11114,2024-01-20 06:00:00
1705734000000,18149,10740,11138,2024-01-20 07:00:00
1705737600000,18606,10607,11759,2024-01-20 08:00:00
1705741200000,17399,9746,11292,2024-01-20 09:00:00
1705744800000,18114,9397,12227,2024-01-20 10:00:00
1705748400000,20052,10555,13325,2024-01-20 11:00:00
1705752000000,18995,10556,12434,2024-01-20 12:00:00
1705755600000,19596,10829,12898,2024-01-20 13:00:00
1705759200000,19641,10784,12646,2024-01-20 14:00:00
1705762800000,20268,11229,13282,2024-01-20 15:00:00
1705766400000,19689,11025,12787,2024-01-20 16:00:00
1705770000000,19514,10397,13060,2024-01-20 17:00:00
1705773600000,19864,10885,13040,2024-01-20 18:00:00
1705777200000,20950,11434,13670,2024-01-20 19:00:00
1705780800000,19875,10913,13204,2024-01-20 20:00:00
1705784400000,20047,11173,13016,2024-01-20 21:00:00
1705788000000,21851,10950,15016,2024-01-20 22:00:00
1705791600000,20183,10653,13357,2024-01-20 23:00:00
1705795200000,18737,10035,12699,2024-01-21 00:00:00
1705798800000,20535,10334,13908,2024-01-21 01:00:00
1705802400000,18615,10101,12433,2024-01-21 02:00:00
1705806000000,18576,9632,12969,2024-01-21 03:00:00
1705809600000,38185,8899,32991,2024-01-21 04:00:00
1705813200000,20725,9594,14677,2024-01-21 05:00:00
1705816800000,18153,10117,12811,2024-01-21 06:00:00
1705820400000,17355,9039,12011,2024-01-21 07:00:00
1705824000000,17797,9263,12357,2024-01-21 08:00:00
1705827600000,17824,9397,12050,2024-01-21 09:00:00
1705831200000,19460,9616,13651,2024-01-21 10:00:00
1705834800000,19242,10013,13126,2024-01-21 11:00:00
1705838400000,17641,9587,11776,2024-01-21 12:00:00
1705842000000,18692,10478,12103,2024-01-21 13:00:00
1705845600000,17864,9891,11802,2024-01-21 14:00:00
1705849200000,18783,10286,12513,2024-01-21 15:00:00
1705852800000,18998,10649,12493,2024-01-21 16:00:00
1705856400000,19473,10662,12995,2024-01-21 17:00:00
1705860000000,19319,10348,12962,2024-01-21 18:00:00
1705863600000,18546,10528,12112,2024-01-21 19:00:00
1705867200000,18065,10200,12011,2024-01-21 20:00:00
1705870800000,20094,10940,13381,2024-01-21 21:00:00
1705874400000,19463,10018,13682,2024-01-21 22:00:00
1705878000000,17619,9332,12157,2024-01-21 23:00:00
1705881600000,16492,8526,11402,2024-01-22 00:00:00
1705885200000,17084,9352,11339,2024-01-22 01:00:00
1705888800000,16231,8701,11136,2024-01-22 02:00:00
1705892400000,17955,10067,11696,2024-01-22 03:00:00
1705896000000,17493,9759,11103,2024-01-22 04:00:00
1705899600000,16357,9161,10597,2024-01-22 05:00:00
1705903200000,17824,10063,10869,2024-01-22 06:00:00
1705906800000,15576,8614,9542,2024-01-22 07:00:00
1705910400000,15489,9225,8861,2024-01-22 08:00:00
1705914000000,17374,9691,10986,2024-01-22 09:00:00
1705917600000,18403,10152,11520,2024-01-22 10:00:00
1705921200000,18647,10471,11880,2024-01-22 11:00:00
1705924800000,18418,10683,11433,2024-01-22 12:00:00
1705928400000,19403,11179,12190,2024-01-22 13:00:00
1705932000000,19976,11330,12575,2024-01-22 14:00:00
1705935600000,20737,11490,12954,2024-01-22 15:00:00
1705939200000,21381,11497,13911,2024-01-22 16:00:00
1705942800000,21113,11527,13574,2024-01-22 17:00:00
1705946400000,21313,11671,13628,2024-01-22 18:00:00
1705950000000,19430,11397,11887,2024-01-22 19:00:00
1705953600000,19622,11380,12500,2024-01-22 20:00:00
1705957200000,19908,11162,12807,2024-01-22 21:00:00
1705960800000,20318,11169,13216,2024-01-22 22:00:00
1705964400000,17791,10066,11388,2024-01-22 23:00:00
1705968000000,18053,9782,11860,2024-01-23 00:00:00
1705971600000,19546,9978,13235,2024-01-23 01:00:00
1705975200000,18282,9472,12354,2024-01-23 02:00:00
1705978800000,19604,9928,13365,2024-01-23 03:00:00
1705982400000,19034,8540,13708,2024-01-23 04:00:00
1705986000000,15737,8393,10325,2024-01-23 05:00:00
1705989600000,16845,8711,11078,2024-01-23 06:00:00
1705993200000,17813,9933,11349,2024-01-23 07:00:00
1705996800000,17334,9737,11089,2024-01-23 08:00:00
1706000400000,17215,10276,10032,2024-01-23 09:00:00
1706004000000,18916,10829,11693,2024-01-23 10:00:00
1706007600000,20052,10275,13433,2024-01-23 11:00:00
1706011200000,18516,10603,11200,2024-01-23 12:00:00
1706014800000,19579,11149,12079,2024-01-23 13:00:00
1706018400000,20546,11232,13052,2024-01-23 14:00:00
1706022000000,19042,10966,11601,2024-01-23 15:00:00
1706025600000,19755,11359,12377,2024-01-23 16:00:00
1706029200000,19288,10989,12093,2024-01-23 17:00:00
1706032800000,19015,10625,12144,2024-01-23 18:00:00
1706036400000,19893,11186,12672,2024-01-23 19:00:00
1706040000000,20943,12072,12803,2024-01-23 20:00:00
1706043600000,20191,10582,13363,2024-01-23 21:00:00
1706047200000,18585,10206,12111,2024-01-23 22:00:00
1706050800000,17684,9855,11569,2024-01-23 23:00:00
1706054400000,17082,9561,11149,2024-01-24 00:00:00
1706058000000,17339,9563,11352,2024-01-24 01:00:00
1706061600000,17195,9502,11278,2024-01-24 02:00:00
1706065200000,15533,8820,9957,2024-01-24 03:00:00
1706068800000,16155,8756,10537,2024-01-24 04:00:00
1706072400000,17908,9428,11842,2024-01-24 05:00:00
1706076000000,18375,8930,13040,2024-01-24 06:00:00
1706079600000,17437,9429,11679,2024-01-24 07:00:00
1706083200000,17452,9477,11701,2024-01-24 08:00:00
1706086800000,18056,10271,11484,2024-01-24 09:00:00
1706090400000,17373,9751,11225,2024-01-24 10:00:00
1706094000000,18463,10057,12196,2024-01-24 11:00:00
1706097600000,19200,10957,12206,2024-01-24 12:00:00
1706101200000,20004,11256,13153,2024-01-24 13:00:00
1706104800000,19917,10874,13236,2024-01-24 14:00:00
1706108400000,20303,11390,13026,2024-01-24 15:00:00
1706112000000,21009,12417,12972,2024-01-24 16:00:00
1706115600000,21353,12132,13754,2024-01-24 17:00:00
1706119200000,19191,10962,12173,2024-01-24 18:00:00
1706122800000,20573,11592,13366,2024-01-24 19:00:00
1706126400000,20396,11174,13261,2024-01-24 20:00:00
1706130000000,20392,11096,13211,2024-01-24 21:00:00
1706133600000,21408,10702,14898,2024-01-24 22:00:00
1706137200000,18564,9949,12367,2024-01-24 23:00:00
1706140800000,18072,10032,11715,2024-01-25 00:00:00
1706144400000,19635,10083,13690,2024-01-25 01:00:00
